,Taxon ID,Taxon ID InfoSpecies,Taxon Name,Habitatkombination,Jura,Mittelland,habitat,Kollin,Montan,JU,BE,Priorität,Verantwortung,protection
1922,312600,infoflora:312600,Polygala calcarea F. W. Schultz,0,A,0,[4],A,A,A,D,3,1,['Landwirtschaftl. UZL-Art']
1923,313000,infoflora:313000,Polygala pedemontana E. P. Perrier & B. Verl.,0,0,0,"[4, 6]",A,A,0,0,4,2,['Landwirtschaftl. UZL-Art']
1924,315100,infoflora:315100,Polygonum lapathifolium subsp. brittingeri (Opiz) Jáv.,0,D,C,[2],D,0,0,0,2,1,[]
1925,316000,infoflora:316000,Polypodium cambricum L.,0,0,0,"[3, 7]",A,A,0,0,4,1,[]
1926,316600,infoflora:316600,Polystichum braunii (Spenn.) Fée,0,0,0,[6],A,A,0,0,4,2,['Geschützte Art NHV']
1927,1896,nism:1896,Polytrichum nanum Hedw.,0,B,A,[6],A,B,0,D,2,1,['Waldzielart']
1928,1976,nism:1976,Polytrichum pallidisetum Funck,0,A,A,[6],A,A,A,A,4,1,[]
1929,369,nism:369,Porella arboris-vitae (With.) Grolle,0,A,A,[6],A,A,0,A,4,1,[]
1930,371,nism:371,Porella cordaeana (Huebener) Moore,0,A,A,[6],B,A,0,A,3,1,[]
1931,320500,infoflora:320500,Potamogeton ×angustifolius Bercht. & J. Presl,0,A,A,[1],A,A,A,B,4,1,[]
1932,320550,infoflora:320550,Potamogeton ×decipiens Nolte,0,A,A,[1],A,0,0,B,4,1,[]
1933,320600,infoflora:320600,Potamogeton ×nitens Weber,0,A,A,[1],A,A,0,A,4,1,[]
1934,318000,infoflora:318000,Potamogeton acutifolius Link,0,A,A,[1],A,0,A,B,2,1,[]
1935,318300,infoflora:318300,Potamogeton coloratus Hornem.,0,D,A,[1],A,0,0,A,3,1,[]
1936,318400,infoflora:318400,Potamogeton compressus L.,0,C,C,[1],C,C,0,0,2,1,[]
1937,318700,infoflora:318700,Potamogeton filiformis Pers.,0,A,A,[1],A,A,0,A,4,1,[]
1938,318800,infoflora:318800,Potamogeton friesii Rupr.,0,B,A,[1],A,0,C,B,3,1,[]
1939,318900,infoflora:318900,Potamogeton gramineus L.,0,A,A,[1],A,A,C,A,4,1,[]
1940,319000,infoflora:319000,Potamogeton helveticus (G. Fisch.) W. Koch,0,A,A,[1],A,0,0,A,3,1,[]
1941,319300,infoflora:319300,Potamogeton nodosus Poir.,0,A,A,[1],A,A,A,A,4,1,[]
1942,319500,infoflora:319500,Potamogeton obtusifolius Mert. & W. D. J. Koch,0,A,A,[1],A,A,A,A,3,1,[]
1943,320000,infoflora:320000,Potamogeton polygonifolius Pourr.,0,0,0,[2],A,A,0,0,3,1,[]
1944,320100,infoflora:320100,Potamogeton praelongus Wulfen,0,D,D,[1],0,A,0,A,1,3,[]
1945,320200,infoflora:320200,Potamogeton pusillus L.,0,A,A,[1],A,A,0,A,4,1,[]
1946,320400,infoflora:320400,Potamogeton trichoides Cham. & Schltdl.,0,A,A,[1],A,A,D,0,3,1,[]
1947,320700,infoflora:320700,Potentilla alba L.,0,C,A,"[4, 5, 6]",A,A,0,0,4,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art']"
1948,320800,infoflora:320800,Potentilla alpicola Fauc.,0,0,0,[4],A,A,0,0,1,3,"['Landwirtschaftl. UZL-Art', 'Endemische Art']"
1949,321700,infoflora:321700,Potentilla cinerea Vill.,0,0,D,[4],A,A,0,0,3,2,[]
1950,322600,infoflora:322600,Potentilla grammopetala Moretti,0,0,0,[3],0,A,0,0,3,3,['Endemische Art']
1951,322800,infoflora:322800,Potentilla heptaphylla L.,0,A,A,"[4, 6]",A,A,0,0,4,1,[]
1952,322850,infoflora:322850,Potentilla incana G. Gaertn. & al.,0,0,A,[4],A,0,0,0,2,1,['Landwirtschaftl. UZL-Art']
1953,322900,infoflora:322900,Potentilla inclinata Vill.,0,A,A,[4],A,A,0,A,3,1,['Landwirtschaftl. UZL-Art']
1954,323100,infoflora:323100,Potentilla leucopolitana P. J. Müll.,0,D,A,[4],A,0,0,0,2,1,[]
1955,323300,infoflora:323300,Potentilla multifida L.,0,0,0,"[3, 7]",0,0,0,0,2,3,['Landwirtschaftl. UZL-Art']
1956,323600,infoflora:323600,Potentilla nivea L.,0,0,0,[4],0,0,0,D,2,3,[]
1957,324100,infoflora:324100,Potentilla praecox F. W. Schultz,0,A,A,[4],A,A,0,0,1,3,['Landwirtschaftl. UZL-Art']
1958,324800,infoflora:324800,Potentilla supina L.,0,0,A,[2],A,A,0,C,4,1,[]
1959,325900,infoflora:325900,Primula daonensis (Leyb.) Leyb.,0,0,0,[4],0,0,0,0,3,3,['Endemische Art']
1960,326400,infoflora:326400,Primula glutinosa Jacq.,0,0,0,[4],0,0,0,0,3,3,['Endemische Art']
1961,326500,infoflora:326500,Primula halleri J. F. Gmel.,0,0,0,[4],0,A,0,0,3,3,"['Landwirtschaftl. UZL-Art', 'Endemische Art']"
1962,1991,nism:1991,Protobryum bryoides (Dicks.) J.Guerra & M.J.Cano,0,B,A,[8],A,0,0,0,2,1,['Landwirtschaftl. UZL-Art']
1963,328000,infoflora:328000,Prunella laciniata (L.) L.,0,A,A,"[4, 5]",A,A,A,A,4,1,['Landwirtschaftl. UZL-Art']
1964,2017,nism:2017,Pseudobryum cinclidioides (Huebener) T.J.Kop.,0,0,0,[2],0,0,0,0,4,1,[]
1965,670,nism:670,Pseudocrossidium revolutum (Brid.) R.H.Zander,0,A,A,"[3, 7]",A,A,B,A,2,1,[]
1966,2020,nism:2020,Pseudoleskea artariae Thér.,0,0,0,[3],A,0,0,0,1,3,['Endemische Art']
1967,2053,nism:2053,Pseudoleskeella tectorum (Brid.) Broth.,0,A,A,[6],A,A,0,A,4,1,[]
1968,330500,infoflora:330500,Pseudostellaria europaea Schaeftl.,0,0,0,[6],A,0,0,0,2,2,['Waldzielart']
1969,330900,infoflora:330900,Pteris cretica L.,0,0,D,[1],A,A,0,0,3,2,[]
1970,2060,nism:2060,Pterygoneurum lamellatum (Lindb.) Jur.,0,0,0,[4],D,D,0,0,2,1,[]
1971,2061,nism:2061,Pterygoneurum ovatum (Hedw.) Dixon,0,0,A,[4],A,B,0,A,4,1,['Landwirtschaftl. UZL-Art']
1972,2066,nism:2066,Pterygoneurum subsessile (Brid.) Jur.,0,0,0,[4],A,0,0,0,4,1,['Landwirtschaftl. UZL-Art']
1973,2071,nism:2071,Ptychomitrium polyphyllum (Sw.) Bruch & Schimp.,0,0,0,[6],A,A,0,D,4,1,[]
1974,331000,infoflora:331000,Ptychotis saxifraga (L.) Loret & Barrandon,0,0,D,[3],D,0,0,0,2,1,[]
1975,331300,infoflora:331300,Pulicaria vulgaris Gaertn.,0,D,D,[2],B,0,D,D,2,1,[]
1976,331600,infoflora:331600,Pulmonaria collina W. Sauer,0,C,A,[6],A,A,0,A,3,3,[]
1977,331800,infoflora:331800,Pulmonaria helvetica Bolliger,0,0,A,[6],A,A,0,0,2,4,['Endemische Art']
1978,332700,infoflora:332700,Pulmonaria montana subsp. jurana (Graber) W. Sauer,0,A,0,"[5, 6]",0,A,0,A,3,3,[]
1979,333250,infoflora:333250,Pulsatilla alpina subsp. alba Zämelis & Paegle,0,0,0,[4],0,0,0,0,2,1,[]
1980,333700,infoflora:333700,Pulsatilla halleri (All.) Willd.,0,0,0,[4],0,0,0,0,2,3,['Endemische Art']
1981,334200,infoflora:334200,Pulsatilla vulgaris Mill.,0,A,A,[4],A,A,0,C,3,1,"['Landwirtschaftl. UZL-Art', 'Geschützte Art NHV']"
1982,334400,infoflora:334400,Pyrola chlorantha Sw.,0,A,A,[6],A,A,0,A,4,1,[]
1983,335200,infoflora:335200,Pyrus nivalis Jacq.,0,A,C,[6],0,A,A,C,4,1,[]
1984,2086,nism:2086,Racomitrium fasciculare (Hedw.) Brid.,0,0,0,"[3, 5]",C,A,0,A,4,1,[]
1985,2096,nism:2096,Racomitrium microcarpon (Hedw.) Brid.,0,0,0,"[3, 5, 6]",D,C,0,A,4,1,[]
1986,336300,infoflora:336300,Radiola linoides Roth,0,0,D,[2],D,0,0,0,2,1,[]
1987,336900,infoflora:336900,Ranunculus aquatilis L.,0,A,A,[1],A,A,0,A,4,1,[]
1988,337100,infoflora:337100,Ranunculus arvensis L.,0,A,A,[8],A,A,A,A,4,1,['Landwirtschaftl. UZL-Art']
1989,338000,infoflora:338000,Ranunculus circinatus Sibth.,0,A,A,[1],A,A,A,A,4,1,[]
1990,338800,infoflora:338800,Ranunculus gramineus L.,0,0,0,[4],A,0,0,0,2,1,[]
1991,339400,infoflora:339400,Ranunculus lingua L.,0,A,A,[2],A,A,A,A,4,1,[]
1992,340000,infoflora:340000,Ranunculus peltatus Schrank,0,B,A,[1],A,0,B,0,3,1,[]
1993,340100,infoflora:340100,Ranunculus penicillatus (Dumort.) Bab.,0,C,A,[1],A,B,C,C,4,1,[]
1994,340500,infoflora:340500,Ranunculus polyanthemophyllus W. Koch & H. E. Hess,0,B,A,"[2, 4]",A,A,0,C,4,2,[]
1995,340700,infoflora:340700,Ranunculus pygmaeus Wahlenb.,0,0,0,[4],0,0,0,0,1,3,[]
1996,341000,infoflora:341000,Ranunculus reptans L.,0,A,A,[2],A,A,0,A,1,3,[]
1997,341100,infoflora:341100,Ranunculus rionii Lagger,0,0,D,[1],A,A,0,0,2,1,[]
1998,341200,infoflora:341200,Ranunculus sardous Crantz,0,A,A,"[2, 7]",A,A,0,C,4,1,[]
1999,341500,infoflora:341500,Ranunculus sceleratus L.,0,A,A,[2],A,A,A,A,4,1,[]
2000,341600,infoflora:341600,Ranunculus seguieri Vill.,0,0,0,[3],0,0,0,A,2,3,[]
2001,395,nism:395,Reboulia hemisphaerica (L.) Raddi,0,0,D,[4],A,B,0,A,4,1,[]
2002,343000,infoflora:343000,Reseda luteola L.,0,A,A,[7],A,A,A,A,4,1,[]
2003,343100,infoflora:343100,Reseda phyteuma L.,0,D,A,[8],A,0,0,0,3,1,['Landwirtschaftl. UZL-Art']
2004,2097,nism:2097,Rhabdoweisia crenulata (Mitt.) H.Jameson,0,0,0,[6],B,A,0,A,4,1,[]
2005,2098,nism:2098,Rhabdoweisia crispata (Dicks.) Lindb.,0,0,0,"[3, 6]",A,B,0,C,3,1,[]
2006,343700,infoflora:343700,Rhamnus saxatilis Jacq.,0,0,A,"[5, 6]",A,A,0,0,4,1,[]
2007,344200,infoflora:344200,Rhinanthus angustifolius C. C. Gmel.,0,A,A,"[2, 4]",A,A,A,A,4,1,[]
2008,344400,infoflora:344400,Rhinanthus antiquus (Sterneck) Schinz & Thell.,0,0,0,[4],0,0,0,0,3,3,['Endemische Art']
2009,345900,infoflora:345900,Rhynchospora fusca (L.) W. T. Aiton,0,D,A,[2],A,A,D,D,3,1,[]
2010,2113,nism:2113,Rhynchostegiella curviseta (Brid.) Limpr.,0,D,C,[6],A,D,0,0,2,1,[]
2011,3984,nism:3984,Rhynchostegiella teneriffae (Mont.) Dirkse & Bouman,0,A,A,[1],A,B,0,D,4,1,[]
2012,2128,nism:2128,Rhynchostegium rotundifolium (Brid.) Schimp.,0,A,A,[7],A,0,0,0,3,2,[]
2013,396,nism:396,Riccardia chamedryfolia (With.) Grolle,0,0,0,[2],B,C,0,B,4,1,['Landwirtschaftl. UZL-Art']
2014,399,nism:399,Riccardia incurvata Lindb.,0,A,A,[2],A,A,A,A,4,1,[]
2015,407,nism:407,Riccia bifurca Hoffm.,0,D,C,[],A,D,0,D,2,1,[]
2016,408,nism:408,Riccia breidleri Steph.,0,0,0,[1],0,0,0,A,1,3,"['Endemische Art', 'Smaragd- Art', 'Geschützte Art NHV']"
2017,409,nism:409,Riccia canaliculata Hoffm.,0,0,A,[],D,0,0,0,2,1,[]
2018,410,nism:410,"Riccia cavernosa Hoffm., emend. Raddi",0,A,A,"[2, 8]",A,B,0,0,2,1,['Landwirtschaftl. UZL-Art']
2019,412,nism:412,Riccia ciliata Hoffm.,0,B,D,[],A,B,0,B,4,1,[]
2020,413,nism:413,Riccia ciliifera Lindenb.,0,A,D,[4],A,B,0,A,4,1,['Landwirtschaftl. UZL-Art']
2021,2715,nism:2715,Riccia crinita Taylor,0,0,0,[4],B,D,0,0,4,1,[]
2022,415,nism:415,Riccia crozalsii Levier,0,0,0,[],A,0,0,0,4,1,[]
2023,417,nism:417,Riccia fluitans L.,0,A,A,[1],A,A,A,A,4,1,[]
2024,419,nism:419,Riccia gougetiana Durieu & Mont.,0,0,0,[4],A,B,0,0,3,1,['Landwirtschaftl. UZL-Art']
2025,420,nism:420,Riccia huebeneriana Lindenb.,0,0,0,[],B,0,0,0,3,1,[]
2026,422,nism:422,Riccia ligula Steph.,0,0,0,[],D,0,0,0,4,1,[]
2027,2497,nism:2497,Riccia michelii Raddi,0,0,0,[],C,0,0,0,4,1,[]
2028,423,nism:423,Riccia nigrella DC.,0,0,0,[4],A,0,0,0,4,1,['Landwirtschaftl. UZL-Art']
2029,426,nism:426,Riccia subbifurca Croz.,0,D,A,[],A,D,0,0,4,1,['Landwirtschaftl. UZL-Art']
2030,427,nism:427,Riccia warnstorfii Warnst.,0,0,A,[8],A,0,0,B,4,1,['Landwirtschaftl. UZL-Art']
2031,429,nism:429,Ricciocarpos natans (L.) Corda,0,C,A,[1],A,0,D,C,4,1,['Geschützte Art NHV']
2032,430,nism:430,Riella notarisii (Mont.) Mont.,0,0,D,[],D,0,0,0,2,1,[]
2033,346600,infoflora:346600,Rorippa amphibia (L.) Besser,0,A,A,[2],A,A,A,A,4,1,[]
2034,347150,infoflora:347150,Rorippa stylosa (Pers.) Mansf. & Rothm.,0,0,A,"[4, 7]",A,A,0,0,4,1,[]
2035,347400,infoflora:347400,Rosa abietina Christ,0,A,A,[5],A,A,A,A,3,3,"['Landwirtschaftl. UZL-Art', 'Endemische Art']"
2036,347900,infoflora:347900,Rosa chavinii Rapin,0,A,D,"[3, 5]",A,A,0,A,2,3,"['Landwirtschaftl. UZL-Art', 'Endemische Art']"
2037,348500,infoflora:348500,Rosa elliptica Tausch,0,B,A,[5],A,A,0,A,4,1,[]
2038,348600,infoflora:348600,Rosa gallica L.,0,A,A,[5],A,A,0,0,3,1,"['Waldzielart', 'Landwirtschaftl. UZL-Art']"
2039,348800,infoflora:348800,Rosa jundzillii Besser,0,A,A,"[5, 6]",A,A,C,A,3,1,[]
2040,348900,infoflora:348900,Rosa majalis Herrm.,0,A,A,"[5, 6]",A,A,0,A,2,3,['Waldzielart']
2041,349200,infoflora:349200,Rosa montana Chaix,0,A,0,"[3, 5]",A,A,A,A,4,1,[]
2042,349800,infoflora:349800,Rosa rhaetica Gremli,0,0,0,[5],0,A,0,0,3,1,[]
2043,350100,infoflora:350100,Rosa sherardii Davies,0,A,A,[5],A,A,A,A,4,2,[]
2044,350300,infoflora:350300,Rosa stylosa Desv.,0,A,A,"[5, 6]",A,A,A,A,3,1,[]
2045,350550,infoflora:350550,Rosa tomentella Léman,0,A,A,[5],A,A,C,C,4,1,[]
2046,351400,infoflora:351400,Rubia tinctorum L.,0,C,A,"[4, 7]",A,A,0,0,4,1,[]
2047,359600,infoflora:359600,Rumex aquaticus L.,0,A,D,[2],A,A,A,D,3,1,[]
2048,360000,infoflora:360000,Rumex hydrolapathum Huds.,0,A,A,[2],A,A,A,A,4,1,[]
2049,360200,infoflora:360200,Rumex maritimus L.,0,A,D,[2],A,0,A,0,2,1,[]
2050,360700,infoflora:360700,Rumex pulcher L.,0,D,A,[7],A,0,0,A,4,1,['Landwirtschaftl. UZL-Art']
2051,2140,nism:2140,Saelania glaucescens (Hedw.) Broth.,0,0,0,[3],B,D,0,A,3,1,[]
2052,361800,infoflora:361800,Sagina glabra (Willd.) Fenzl,0,0,0,[4],0,0,0,0,4,1,[]
2053,362100,infoflora:362100,Sagina nodosa (L.) Fenzl,0,A,C,[2],0,A,D,A,3,1,[]
2054,362400,infoflora:362400,Sagina subulata (Sw.) C. Presl,0,0,0,"[2, 4]",A,0,0,0,3,1,['Landwirtschaftl. UZL-Art']
2055,362700,infoflora:362700,Sagittaria sagittifolia L.,0,A,A,[2],A,A,A,A,3,1,['Landwirtschaftl. UZL-Art']
2056,366700,infoflora:366700,Salix ×hegetschweileri Heer,0,0,0,[5],0,A,0,B,1,3,['Endemische Art']
2057,363000,infoflora:363000,Salix apennina A. K. Skvortsov,0,0,0,[5],A,0,0,0,3,2,['Waldzielart']
2058,363400,infoflora:363400,Salix bicolor Willd.,0,0,0,[5],0,B,0,0,2,1,[]
2059,363600,infoflora:363600,Salix caesia Vill.,0,0,0,[5],0,A,0,A,3,2,[]
2060,364400,infoflora:364400,Salix glabra Scop.,0,0,0,[5],0,A,0,0,3,2,[]
2061,364500,infoflora:364500,Salix glaucosericea Flod.,0,0,0,[5],0,0,0,A,4,3,['Endemische Art']
2062,364900,infoflora:364900,Salix laggeri Wimm.,0,0,0,[5],0,A,0,0,2,3,['Endemische Art']
2063,365100,infoflora:365100,Salix myrtilloides L.,0,0,0,[5],0,0,0,0,1,3,[]
2064,366000,infoflora:366000,Salix repens L.,0,A,A,"[2, 5]",A,A,A,A,4,1,[]
2065,368500,infoflora:368500,Samolus valerandi L.,0,0,A,[2],A,0,0,0,2,1,[]
2066,369300,infoflora:369300,Saponaria lutea L.,0,0,0,[4],0,0,0,0,2,3,['Endemische Art']
2067,371200,infoflora:371200,Saussurea alpina subsp. depressa (Gren.) Nyman,0,0,0,[3],0,0,0,A,3,3,['Endemische Art']
2068,432,nism:432,Sauteria alpina (Nees) Nees,0,D,0,[3],D,C,0,A,4,1,[]
2069,371900,infoflora:371900,Saxifraga aphylla Sternb.,0,0,0,"[3, 4]",0,0,0,B,4,3,['Endemische Art']
2070,372400,infoflora:372400,Saxifraga bulbifera L.,0,0,0,[4],A,A,0,0,1,3,['Landwirtschaftl. UZL-Art']
2071,372600,infoflora:372600,Saxifraga cernua L.,0,0,0,[4],0,0,0,C,2,3,[]
2072,372700,infoflora:372700,Saxifraga cotyledon L.,0,0,0,[3],A,A,0,A,4,3,[]
2073,373000,infoflora:373000,Saxifraga diapensioides Bellardi,0,0,0,"[3, 4]",0,0,0,0,3,3,['Endemische Art']
2074,373400,infoflora:373400,Saxifraga granulata L.,0,A,A,[4],A,A,0,A,4,1,['Landwirtschaftl. UZL-Art']
2075,373600,infoflora:373600,Saxifraga hirculus L.,0,A,C,[2],0,0,D,C,1,3,"['Smaragd- Art', 'Geschützte Art NHV']"
2076,373795,infoflora:373795,Saxifraga hostii Tausch,0,0,0,[3],0,0,0,0,3,2,[]
2077,374300,infoflora:374300,Saxifraga muscoides All.,0,0,0,[4],0,0,0,A,4,3,['Endemische Art']
2078,374400,infoflora:374400,Saxifraga mutata L.,0,0,A,[3],A,A,0,A,4,2,[]
2079,374550,infoflora:374550,Saxifraga oppositifolia subsp. amphibia (Sünd.) Braun-Blanq.,0,0,C,[2],C,0,0,0,2,1,[]
2080,374995,infoflora:374995,Saxifraga retusa Gouan,0,0,0,[3],0,0,0,0,4,1,[]
2081,375700,infoflora:375700,Saxifraga seguieri Spreng.,0,0,0,[4],0,0,0,A,4,3,['Endemische Art']
2082,377900,infoflora:377900,Scandix pecten-veneris L.,0,A,A,[8],A,A,C,A,3,1,['Landwirtschaftl. UZL-Art']
2083,434,nism:434,Scapania apiculata Spruce,0,D,0,[],0,D,D,D,4,1,[]
2084,436,nism:436,Scapania calcicola (Arnell & J.Perss.) Ingham,0,D,0,"[3, 4]",0,B,0,A,4,1,[]
2085,451,nism:451,Scapania carinthiaca Lindb.,0,D,0,[],0,D,0,D,3,2,[]
2086,438,nism:438,Scapania compacta (Roth) Dumort.,0,0,D,[],D,D,0,A,4,1,[]
2087,439,nism:439,Scapania crassiretis Bryhn,0,0,0,[6],0,0,0,0,4,1,[]
2088,440,nism:440,Scapania curta (Mart.) Dumort.,0,B,A,"[4, 6]",A,A,0,A,3,1,[]
2089,443,nism:443,Scapania gymnostomophila Kaal.,0,D,0,[4],D,D,0,A,2,1,[]
2090,445,nism:445,Scapania helvetica Gottsche,0,D,0,"[4, 6]",D,B,0,D,3,2,[]
2091,456,nism:456,Scapania praetervisa Meyl.,0,A,A,"[3, 6]",A,A,0,0,4,1,[]
2092,459,nism:459,Scapania scapanioides (C.Massal.) Grolle,0,D,0,[],0,D,0,0,3,2,[]
2093,472,nism:472,Scapania verrucosa Heeg,0,0,0,"[3, 6]",B,D,0,C,4,1,[]
2094,378000,infoflora:378000,Scheuchzeria palustris L.,0,A,A,[2],A,A,A,A,4,1,[]
2095,2143,nism:2143,Schistidium agassizii Sull. & Lesq.,0,0,0,[1],C,A,0,C,4,1,[]
2096,2569,nism:2569,Schistidium flaccidum (De Not.) Ochyra,0,0,0,[3],B,A,0,A,4,1,[]
2097,1470,nism:1470,Schistidium teretinerve (Limpr.) Limpr.,0,A,0,[3],B,A,0,A,3,2,[]
2098,2171,nism:2171,Schistostega pennata (Hedw.) F.Weber & D.Mohr,0,0,0,[6],A,A,0,A,4,1,[]
2099,378300,infoflora:378300,Schoenoplectus mucronatus (L.) Palla,0,A,A,[2],A,A,0,A,4,1,[]
2100,378400,infoflora:378400,Schoenoplectus pungens (Vahl) Palla,0,D,A,[2],A,0,0,A,2,1,[]
2101,378600,infoflora:378600,Schoenoplectus supinus (L.) Palla,0,0,D,[2],B,0,0,0,2,1,[]
2102,378800,infoflora:378800,Schoenoplectus triqueter (L.) Palla,0,D,A,[2],A,0,0,C,2,1,[]
2103,379560,infoflora:379560,Scirpoides holoschoenus (L.) Soják,0,0,A,"[2, 7]",A,0,0,0,2,1,['Landwirtschaftl. UZL-Art']
2104,1092,nism:1092,Sciuro-Hypnum flotowianum (Sendtn.) Ignatov & Huttunen,0,0,C,[6],A,A,0,B,4,1,[]
2105,731,nism:731,Sciuro-Hypnum latifolium (Kindb.) Ignatov & Huttunen,0,0,0,[],0,0,0,D,4,1,[]
2106,379800,infoflora:379800,Scleranthus annuus L. subsp. annuus,0,A,A,[8],A,A,A,D,3,1,['Landwirtschaftl. UZL-Art']
2107,380000,infoflora:380000,Scleranthus annuus subsp. verticillatus (Tausch) Arcang.,0,A,D,[4],A,A,A,0,3,1,[]
2108,380500,infoflora:380500,Sclerochloa dura (L.) P. Beauv.,0,0,0,[7],A,0,0,0,4,1,[]
2109,2177,nism:2177,Scopelophila ligulata (Spruce) Spruce,0,0,0,[3],B,B,0,0,1,3,[]
2110,2179,nism:2179,Scorpidium scorpioides (Hedw.) Limpr.,0,A,A,[2],A,A,0,A,4,1,['Landwirtschaftl. UZL-Art']
2111,2182,nism:2182,Scorpiurium circinatum (Bruch) M.Fleisch. & Loeske,0,0,0,[],A,0,0,0,4,1,[]
2112,381200,infoflora:381200,Scorzonera humilis L.,0,A,A,"[2, 4]",A,A,0,0,4,1,['Landwirtschaftl. UZL-Art']
2113,381800,infoflora:381800,Scrophularia auriculata L.,0,D,A,"[2, 5]",A,0,0,D,3,1,[]
2114,385100,infoflora:385100,Sedum rubens L.,0,A,A,[4],A,0,0,0,3,1,[]
2115,386000,infoflora:386000,Sedum villosum L.,0,0,D,[1],0,A,0,A,4,1,[]
2116,2502,nism:2502,Seligeria austriaca T.Schauer,0,A,0,[6],0,A,0,B,2,3,[]
2117,2185,nism:2185,Seligeria brevifolia (Lindb.) Lindb.,0,0,0,[],0,D,0,D,2,1,[]
2118,2186,nism:2186,Seligeria calcarea (Hedw.) Bruch & Schimp.,0,0,A,[],A,A,0,B,4,1,[]
2119,2187,nism:2187,Seligeria carniolica (Breidl. & Beck) Nyholm,0,0,D,[],D,0,0,0,1,3,[]
2120,2512,nism:2512,Seligeria oelandica C.E.O.Jensen & Medelius,0,D,0,[],0,D,0,0,3,2,[]
2121,2571,nism:2571,Seligeria patula (Lindb.) I.Hagen,0,A,0,[],0,A,0,0,4,1,[]
2122,386400,infoflora:386400,Selinum carvifolia (L.) L.,0,A,A,"[2, 6]",A,A,D,A,4,1,['Landwirtschaftl. UZL-Art']
2123,2199,nism:2199,Sematophyllum demissum (Wilson) Mitt.,0,0,0,[6],A,0,0,0,4,1,[]
2124,386900,infoflora:386900,Sempervivum grandiflorum Haw.,0,0,0,"[3, 4]",0,0,0,0,2,3,"['Landwirtschaftl. UZL-Art', 'Endemische Art', 'Geschützte Art NHV']"
2125,387400,infoflora:387400,Sempervivum wulfenii Mert. & W. D. J. Koch,0,0,0,[4],0,0,0,0,2,3,"['Landwirtschaftl. UZL-Art', 'Endemische Art', 'Geschützte Art NHV']"
2126,387500,infoflora:387500,Senecio abrotanifolius L.,0,0,0,"[4, 5]",0,0,0,0,4,3,['Endemische Art']
2127,388300,infoflora:388300,Senecio erraticus Bertol.,0,0,A,[2],A,A,0,A,4,1,[]
2128,388700,infoflora:388700,Senecio halleri Dandy,0,0,0,"[3, 4]",0,0,0,0,4,3,['Endemische Art']
2129,389300,infoflora:389300,Senecio incanus subsp. insubricus (Chenevard) Braun-Blanq.,0,0,0,[4],0,0,0,0,4,3,['Endemische Art']
2130,390700,infoflora:390700,Serapias vomeracea (Burm. f.) Briq.,0,0,0,"[4, 5]",A,A,0,0,2,1,['Landwirtschaftl. UZL-Art']
2131,391000,infoflora:391000,Serratula tinctoria L. subsp. tinctoria,0,A,A,"[2, 6]",A,A,B,A,4,1,['Landwirtschaftl. UZL-Art']
2132,391250,infoflora:391250,Seseli annuum L.,0,D,D,[],A,D,0,0,4,1,[]
2133,391800,infoflora:391800,Seseli montanum L.,0,A,0,[4],A,A,A,0,4,1,['Landwirtschaftl. UZL-Art']
2134,392500,infoflora:392500,Sesleria sphaerocephala Ard.,0,0,0,"[3, 4]",0,0,0,0,2,3,['Endemische Art']
2135,393800,infoflora:393800,Sideritis hyssopifolia L.,0,A,D,[4],0,A,0,C,4,1,[]
2136,393900,infoflora:393900,Sideritis montana L.,0,D,D,[7],B,99,0,D,2,1,[]
2137,394750,infoflora:394750,Silene cretica L.,0,0,0,[],D,0,0,0,2,1,[]
2138,395300,infoflora:395300,Silene flos-jovis (L.) Clairv.,0,0,A,"[4, 5]",A,A,0,0,4,2,['Landwirtschaftl. UZL-Art']
2139,395400,infoflora:395400,Silene gallica L.,0,D,C,[8],A,0,0,B,2,1,[]
2140,396000,infoflora:396000,Silene noctiflora L.,0,A,A,"[7, 8]",A,A,A,A,4,1,[]
2141,396150,infoflora:396150,Silene nutans subsp. insubrica (Gaudin) Soldano,0,0,0,[5],A,A,0,0,4,2,[]
2142,397000,infoflora:397000,Silene suecica (Lodd.) Greuter & Burdet,0,0,0,[4],0,0,0,C,3,3,[]
2143,397100,infoflora:397100,Silene vallesia L.,0,0,0,[4],0,A,0,0,3,2,[]
2144,398100,infoflora:398100,Sison amomum L.,0,0,A,[5],A,0,0,0,3,1,[]
2145,398900,infoflora:398900,Sisymbrium supinum L.,0,A,0,[2],0,A,0,0,1,2,"['Smaragd- Art', 'Geschützte Art NHV']"
2146,399300,infoflora:399300,Sium latifolium L.,0,D,A,[2],A,A,0,A,2,1,[]
2147,213,nism:213,Solenostoma subellipticum (Heeg) R.M.Schust.,0,0,0,"[3, 6]",B,B,0,D,4,1,[]
2148,401700,infoflora:401700,Sonchus arvensis subsp. uliginosus (M. Bieb.) Nyman,0,A,A,[5],A,A,C,A,3,1,[]
2149,402000,infoflora:402000,Sonchus palustris L.,0,0,0,[5],D,0,0,0,2,1,[]
2150,402500,infoflora:402500,Sorbus domestica L.,0,A,A,[6],A,A,0,A,3,1,"['Waldzielart', 'Geschützte Art NHV']"
2151,402900,infoflora:402900,Sparganium angustifolium Michx.,0,A,A,[2],A,A,C,A,3,3,[]
2152,403000,infoflora:403000,Sparganium emersum Rehmann,0,A,A,[2],A,A,A,A,4,1,[]
